id,student_id,course_id,course_name,name,quiz,min,max,scaled,created_at
1,1261,254,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試1回,51,0,100,0.51,2019-06-19 10:03:00
2,1262,254,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試1回,64,0,100,0.64,2019-06-20 10:03:00
3,1263,254,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試1回,59,0,100,0.59,2019-06-21 10:03:00
4,1264,254,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試1回,62,0,100,0.62,2019-06-22 10:03:00
5,1265,254,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試1回,59,0,100,0.59,2019-06-23 10:03:00
6,1266,254,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試1回,62,0,100,0.62,2019-06-24 10:03:00
7,1267,254,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試1回,50,0,100,0.5,2019-06-25 10:03:00
8,1268,254,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試1回,59,0,100,0.59,2019-06-26 10:03:00
9,1269,254,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試1回,66,0,100,0.66,2019-06-27 10:03:00
10,1270,254,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試1回,68,0,100,0.68,2019-06-28 10:03:00
11,1271,254,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試1回,87,0,100,0.87,2019-06-29 10:03:00
12,1272,254,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試1回,67,0,100,0.67,2019-06-30 10:03:00
13,1273,254,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試1回,72,0,100,0.72,2019-07-01 10:03:00
14,1274,254,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試1回,53,0,100,0.53,2019-07-02 10:03:00
15,1275,254,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試1回,54,0,100,0.54,2019-07-03 10:03:00
16,1276,254,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試1回,48,0,100,0.48,2019-07-04 10:03:00
17,1277,254,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試1回,57,0,100,0.57,2019-07-05 10:03:00
18,1278,254,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試1回,59,0,100,0.59,2019-07-06 10:03:00
19,1279,254,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試1回,55,0,100,0.55,2019-07-07 10:03:00
20,1280,254,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試1回,72,0,100,0.72,2019-07-08 10:03:00
21,1281,254,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試1回,63,0,100,0.63,2019-07-09 10:03:00
22,1282,254,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試1回,88,0,100,0.88,2019-07-10 10:03:00
23,1283,254,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試1回,66,0,100,0.66,2019-07-11 10:03:00
24,1284,254,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試1回,62,0,100,0.62,2019-07-12 10:03:00
25,1285,254,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試1回,77,0,100,0.77,2019-07-13 10:03:00
26,1286,254,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試1回,72,0,100,0.72,2019-07-14 10:03:00
27,1287,254,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試1回,37,0,100,0.37,2019-07-15 10:03:00
28,1288,254,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試1回,63,0,100,0.63,2019-07-16 10:03:00
29,1289,254,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試1回,75,0,100,0.75,2019-07-17 10:03:00
30,1290,254,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試1回,54,0,100,0.54,2019-07-18 10:03:00
31,1291,254,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試1回,56,0,100,0.56,2019-07-19 10:03:00
32,1292,254,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試1回,63,0,100,0.63,2019-07-20 10:03:00
33,1293,254,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試1回,52,0,100,0.52,2019-07-21 10:03:00
34,1294,254,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試1回,74,0,100,0.74,2019-07-22 10:03:00
35,1295,254,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試1回,58,0,100,0.58,2019-07-23 10:03:00
36,1296,254,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試1回,77,0,100,0.77,2019-07-24 10:03:00
37,1297,254,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試1回,66,0,100,0.66,2019-07-25 10:03:00
38,1298,254,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試1回,86,0,100,0.86,2019-07-26 10:03:00
39,1299,254,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試1回,75,0,100,0.75,2019-07-27 10:03:00
40,1300,254,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試1回,82,0,100,0.82,2019-07-28 10:03:00
41,1301,255,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試1回,78,0,100,0.78,2019-07-29 10:03:00
42,1302,255,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試1回,61,0,100,0.61,2019-07-30 10:03:00
43,1303,255,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試1回,46,0,100,0.46,2019-07-31 10:03:00
44,1304,255,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試1回,73,0,100,0.73,2019-08-01 10:03:00
45,1305,255,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試1回,61,0,100,0.61,2019-08-02 10:03:00
46,1306,255,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試1回,70,0,100,0.7,2019-08-03 10:03:00
47,1307,255,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試1回,78,0,100,0.78,2019-08-04 10:03:00
48,1308,255,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試1回,79,0,100,0.79,2019-08-05 10:03:00
49,1309,255,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試1回,79,0,100,0.79,2019-08-06 10:03:00
50,1310,255,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試1回,67,0,100,0.67,2019-08-07 10:03:00
51,1311,255,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試1回,56,0,100,0.56,2019-08-08 10:03:00
52,1312,255,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試1回,56,0,100,0.56,2019-08-09 10:03:00
53,1313,255,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試1回,67,0,100,0.67,2019-08-10 10:03:00
54,1314,255,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試1回,86,0,100,0.86,2019-08-11 10:03:00
55,1315,255,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試1回,66,0,100,0.66,2019-08-12 10:03:00
56,1316,255,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試1回,52,0,100,0.52,2019-08-13 10:03:00
57,1317,255,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試1回,65,0,100,0.65,2019-08-14 10:03:00
58,1318,255,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試1回,86,0,100,0.86,2019-08-15 10:03:00
59,1319,255,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試1回,57,0,100,0.57,2019-08-16 10:03:00
60,1320,255,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試1回,67,0,100,0.67,2019-08-17 10:03:00
61,1321,255,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試1回,51,0,100,0.51,2019-08-18 10:03:00
62,1322,255,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試1回,53,0,100,0.53,2019-08-19 10:03:00
63,1323,255,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試1回,83,0,100,0.83,2019-08-20 10:03:00
64,1324,255,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試1回,68,0,100,0.68,2019-08-21 10:03:00
65,1325,255,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試1回,57,0,100,0.57,2019-08-22 10:03:00
66,1326,255,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試1回,69,0,100,0.69,2019-08-23 10:03:00
67,1327,255,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試1回,62,0,100,0.62,2019-08-24 10:03:00
68,1328,255,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試1回,65,0,100,0.65,2019-08-25 10:03:00
69,1329,255,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試1回,77,0,100,0.77,2019-08-26 10:03:00
70,1330,255,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試1回,88,0,100,0.88,2019-08-27 10:03:00
71,1331,255,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試1回,79,0,100,0.79,2019-08-28 10:03:00
72,1332,255,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試1回,56,0,100,0.56,2019-08-29 10:03:00
73,1333,255,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試1回,68,0,100,0.68,2019-08-30 10:03:00
74,1334,255,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試1回,60,0,100,0.6,2019-08-31 10:03:00
75,1335,255,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試1回,58,0,100,0.58,2019-09-01 10:03:00
76,1336,255,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試1回,68,0,100,0.68,2019-09-02 10:03:00
77,1337,255,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試1回,47,0,100,0.47,2019-09-03 10:03:00
78,1338,255,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試1回,73,0,100,0.73,2019-09-04 10:03:00
79,1339,255,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試1回,54,0,100,0.54,2019-09-05 10:03:00
80,1340,255,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試1回,41,0,100,0.41,2019-09-06 10:03:00
81,1341,256,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試1回,62,0,100,0.62,2019-09-07 10:03:00
82,1342,256,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試1回,76,0,100,0.76,2019-09-08 10:03:00
83,1343,256,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試1回,78,0,100,0.78,2019-09-09 10:03:00
84,1344,256,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試1回,60,0,100,0.6,2019-09-10 10:03:00
85,1345,256,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試1回,51,0,100,0.51,2019-09-11 10:03:00
86,1346,256,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試1回,70,0,100,0.7,2019-09-12 10:03:00
87,1347,256,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試1回,70,0,100,0.7,2019-09-13 10:03:00
88,1348,256,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試1回,69,0,100,0.69,2019-09-14 10:03:00
89,1349,256,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試1回,56,0,100,0.56,2019-09-15 10:03:00
90,1350,256,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試1回,69,0,100,0.69,2019-09-16 10:03:00
91,1351,256,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試1回,75,0,100,0.75,2019-09-17 10:03:00
92,1352,256,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試1回,74,0,100,0.74,2019-09-18 10:03:00
93,1353,256,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試1回,83,0,100,0.83,2019-09-19 10:03:00
94,1354,256,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試1回,73,0,100,0.73,2019-09-20 10:03:00
95,1355,256,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試1回,64,0,100,0.64,2019-09-21 10:03:00
96,1356,256,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試1回,64,0,100,0.64,2019-09-22 10:03:00
97,1357,256,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試1回,68,0,100,0.68,2019-09-23 10:03:00
98,1358,256,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試1回,64,0,100,0.64,2019-09-24 10:03:00
99,1359,256,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試1回,62,0,100,0.62,2019-09-25 10:03:00
100,1360,256,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試1回,51,0,100,0.51,2019-09-26 10:03:00
101,1361,256,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試1回,77,0,100,0.77,2019-09-27 10:03:00
102,1362,256,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試1回,71,0,100,0.71,2019-09-28 10:03:00
103,1363,256,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試1回,74,0,100,0.74,2019-09-29 10:03:00
104,1364,256,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試1回,92,0,100,0.92,2019-09-30 10:03:00
105,1365,256,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試1回,67,0,100,0.67,2019-10-01 10:03:00
106,1366,256,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試1回,82,0,100,0.82,2019-10-02 10:03:00
107,1367,256,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試1回,87,0,100,0.87,2019-10-03 10:03:00
108,1368,256,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試1回,61,0,100,0.61,2019-10-04 10:03:00
109,1369,256,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試1回,62,0,100,0.62,2019-10-05 10:03:00
110,1370,256,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試1回,54,0,100,0.54,2019-10-06 10:03:00
111,1371,256,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試1回,56,0,100,0.56,2019-10-07 10:03:00
112,1372,256,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試1回,75,0,100,0.75,2019-10-08 10:03:00
113,1373,256,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試1回,58,0,100,0.58,2019-10-09 10:03:00
114,1374,256,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試1回,73,0,100,0.73,2019-10-10 10:03:00
115,1375,256,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試1回,64,0,100,0.64,2019-10-11 10:03:00
116,1376,256,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試1回,69,0,100,0.69,2019-10-12 10:03:00
117,1377,256,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試1回,66,0,100,0.66,2019-10-13 10:03:00
118,1378,256,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試1回,54,0,100,0.54,2019-10-14 10:03:00
119,1379,256,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試1回,54,0,100,0.54,2019-10-15 10:03:00
120,1380,256,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試1回,60,0,100,0.6,2019-10-16 10:03:00
121,326,240,2020年度英語[中2]A組,2020_中学_2年_英語_Benesse模試1回,96,0,100,0.96,2020-10-21 10:03:00
122,286,240,2020年度英語[中2]A組,2020_中学_2年_英語_Benesse模試1回,89,0,100,0.89,2020-10-21 10:03:00
123,369,240,2020年度英語[中2]A組,2020_中学_2年_英語_Benesse模試1回,66,0,100,0.66,2020-10-21 10:03:00
124,330,240,2020年度英語[中2]A組,2020_中学_2年_英語_Benesse模試1回,85,0,100,0.85,2020-10-21 10:03:00
125,333,240,2020年度英語[中2]A組,2020_中学_2年_英語_Benesse模試1回,78,0,100,0.78,2020-10-21 10:03:00
126,336,240,2020年度英語[中2]A組,2020_中学_2年_英語_Benesse模試1回,95,0,100,0.95,2020-10-21 10:03:00
127,372,240,2020年度英語[中2]A組,2020_中学_2年_英語_Benesse模試1回,81,0,100,0.81,2020-10-21 10:03:00
128,337,240,2020年度英語[中2]A組,2020_中学_2年_英語_Benesse模試1回,91,0,100,0.91,2020-10-21 10:03:00
129,289,240,2020年度英語[中2]A組,2020_中学_2年_英語_Benesse模試1回,87,0,100,0.87,2020-10-21 10:03:00
130,373,240,2020年度英語[中2]A組,2020_中学_2年_英語_Benesse模試1回,81,0,100,0.81,2020-10-21 10:03:00
131,291,240,2020年度英語[中2]A組,2020_中学_2年_英語_Benesse模試1回,52,0,100,0.52,2020-10-21 10:03:00
132,293,240,2020年度英語[中2]A組,2020_中学_2年_英語_Benesse模試1回,58,0,100,0.58,2020-10-21 10:03:00
133,295,240,2020年度英語[中2]A組,2020_中学_2年_英語_Benesse模試1回,82,0,100,0.82,2020-10-21 10:03:00
134,298,240,2020年度英語[中2]A組,2020_中学_2年_英語_Benesse模試1回,84,0,100,0.84,2020-10-21 10:03:00
135,377,240,2020年度英語[中2]A組,2020_中学_2年_英語_Benesse模試1回,77,0,100,0.77,2020-10-21 10:03:00
136,342,240,2020年度英語[中2]A組,2020_中学_2年_英語_Benesse模試1回,93,0,100,0.93,2020-10-21 10:03:00
137,345,240,2020年度英語[中2]A組,2020_中学_2年_英語_Benesse模試1回,80,0,100,0.8,2020-10-21 10:03:00
138,347,240,2020年度英語[中2]A組,2020_中学_2年_英語_Benesse模試1回,78,0,100,0.78,2020-10-21 10:03:00
139,304,240,2020年度英語[中2]A組,2020_中学_2年_英語_Benesse模試1回,97,0,100,0.97,2020-10-21 10:03:00
140,348,240,2020年度英語[中2]A組,2020_中学_2年_英語_Benesse模試1回,77,0,100,0.77,2020-10-21 10:03:00
141,350,240,2020年度英語[中2]A組,2020_中学_2年_英語_Benesse模試1回,77,0,100,0.77,2020-10-21 10:03:00
142,351,240,2020年度英語[中2]A組,2020_中学_2年_英語_Benesse模試1回,85,0,100,0.85,2020-10-21 10:03:00
143,354,240,2020年度英語[中2]A組,2020_中学_2年_英語_Benesse模試1回,89,0,100,0.89,2020-10-21 10:03:00
144,387,240,2020年度英語[中2]A組,2020_中学_2年_英語_Benesse模試1回,98,0,100,0.98,2020-10-21 10:03:00
145,312,240,2020年度英語[中2]A組,2020_中学_2年_英語_Benesse模試1回,93,0,100,0.93,2020-10-21 10:03:00
146,357,240,2020年度英語[中2]A組,2020_中学_2年_英語_Benesse模試1回,88,0,100,0.88,2020-10-21 10:03:00
147,314,240,2020年度英語[中2]A組,2020_中学_2年_英語_Benesse模試1回,98,0,100,0.98,2020-10-21 10:03:00
148,392,240,2020年度英語[中2]A組,2020_中学_2年_英語_Benesse模試1回,88,0,100,0.88,2020-10-21 10:03:00
149,318,240,2020年度英語[中2]A組,2020_中学_2年_英語_Benesse模試1回,61,0,100,0.61,2020-10-21 10:03:00
150,397,240,2020年度英語[中2]A組,2020_中学_2年_英語_Benesse模試1回,69,0,100,0.69,2020-10-21 10:03:00
151,399,240,2020年度英語[中2]A組,2020_中学_2年_英語_Benesse模試1回,76,0,100,0.76,2020-10-21 10:03:00
152,319,240,2020年度英語[中2]A組,2020_中学_2年_英語_Benesse模試1回,94,0,100,0.94,2020-10-21 10:03:00
153,320,240,2020年度英語[中2]A組,2020_中学_2年_英語_Benesse模試1回,54,0,100,0.54,2020-10-21 10:03:00
154,363,240,2020年度英語[中2]A組,2020_中学_2年_英語_Benesse模試1回,55,0,100,0.55,2020-10-21 10:03:00
155,400,240,2020年度英語[中2]A組,2020_中学_2年_英語_Benesse模試1回,66,0,100,0.66,2020-10-21 10:03:00
156,322,240,2020年度英語[中2]A組,2020_中学_2年_英語_Benesse模試1回,93,0,100,0.93,2020-10-21 10:03:00
157,403,240,2020年度英語[中2]A組,2020_中学_2年_英語_Benesse模試1回,62,0,100,0.62,2020-10-21 10:03:00
158,325,241,2020年度英語[中2]B組,2020_中学_2年_英語_Benesse模試1回,88,0,100,0.88,2020-10-21 10:03:00
159,365,241,2020年度英語[中2]B組,2020_中学_2年_英語_Benesse模試1回,63,0,100,0.63,2020-10-21 10:03:00
160,366,241,2020年度英語[中2]B組,2020_中学_2年_英語_Benesse模試1回,66,0,100,0.66,2020-10-21 10:03:00
161,368,241,2020年度英語[中2]B組,2020_中学_2年_英語_Benesse模試1回,67,0,100,0.67,2020-10-21 10:03:00
162,332,241,2020年度英語[中2]B組,2020_中学_2年_英語_Benesse模試1回,88,0,100,0.88,2020-10-21 10:03:00
163,371,241,2020年度英語[中2]B組,2020_中学_2年_英語_Benesse模試1回,83,0,100,0.83,2020-10-21 10:03:00
164,338,241,2020年度英語[中2]B組,2020_中学_2年_英語_Benesse模試1回,82,0,100,0.82,2020-10-21 10:03:00
165,374,241,2020年度英語[中2]B組,2020_中学_2年_英語_Benesse模試1回,55,0,100,0.55,2020-10-21 10:03:00
166,339,241,2020年度英語[中2]B組,2020_中学_2年_英語_Benesse模試1回,76,0,100,0.76,2020-10-21 10:03:00
167,340,241,2020年度英語[中2]B組,2020_中学_2年_英語_Benesse模試1回,81,0,100,0.81,2020-10-21 10:03:00
168,296,241,2020年度英語[中2]B組,2020_中学_2年_英語_Benesse模試1回,72,0,100,0.72,2020-10-21 10:03:00
169,300,241,2020年度英語[中2]B組,2020_中学_2年_英語_Benesse模試1回,92,0,100,0.92,2020-10-21 10:03:00
170,380,241,2020年度英語[中2]B組,2020_中学_2年_英語_Benesse模試1回,83,0,100,0.83,2020-10-21 10:03:00
171,349,241,2020年度英語[中2]B組,2020_中学_2年_英語_Benesse模試1回,81,0,100,0.81,2020-10-21 10:03:00
172,385,241,2020年度英語[中2]B組,2020_中学_2年_英語_Benesse模試1回,98,0,100,0.98,2020-10-21 10:03:00
173,305,241,2020年度英語[中2]B組,2020_中学_2年_英語_Benesse模試1回,71,0,100,0.71,2020-10-21 10:03:00
174,352,241,2020年度英語[中2]B組,2020_中学_2年_英語_Benesse模試1回,83,0,100,0.83,2020-10-21 10:03:00
175,306,241,2020年度英語[中2]B組,2020_中学_2年_英語_Benesse模試1回,75,0,100,0.75,2020-10-21 10:03:00
176,355,241,2020年度英語[中2]B組,2020_中学_2年_英語_Benesse模試1回,91,0,100,0.91,2020-10-21 10:03:00
177,309,241,2020年度英語[中2]B組,2020_中学_2年_英語_Benesse模試1回,73,0,100,0.73,2020-10-21 10:03:00
178,310,241,2020年度英語[中2]B組,2020_中学_2年_英語_Benesse模試1回,98,0,100,0.98,2020-10-21 10:03:00
179,389,241,2020年度英語[中2]B組,2020_中学_2年_英語_Benesse模試1回,80,0,100,0.8,2020-10-21 10:03:00
180,390,241,2020年度英語[中2]B組,2020_中学_2年_英語_Benesse模試1回,98,0,100,0.98,2020-10-21 10:03:00
181,315,241,2020年度英語[中2]B組,2020_中学_2年_英語_Benesse模試1回,68,0,100,0.68,2020-10-21 10:03:00
182,393,241,2020年度英語[中2]B組,2020_中学_2年_英語_Benesse模試1回,98,0,100,0.98,2020-10-21 10:03:00
183,317,241,2020年度英語[中2]B組,2020_中学_2年_英語_Benesse模試1回,79,0,100,0.79,2020-10-21 10:03:00
184,358,241,2020年度英語[中2]B組,2020_中学_2年_英語_Benesse模試1回,77,0,100,0.77,2020-10-21 10:03:00
185,359,241,2020年度英語[中2]B組,2020_中学_2年_英語_Benesse模試1回,51,0,100,0.51,2020-10-21 10:03:00
186,395,241,2020年度英語[中2]B組,2020_中学_2年_英語_Benesse模試1回,94,0,100,0.94,2020-10-21 10:03:00
187,360,241,2020年度英語[中2]B組,2020_中学_2年_英語_Benesse模試1回,98,0,100,0.98,2020-10-21 10:03:00
188,361,241,2020年度英語[中2]B組,2020_中学_2年_英語_Benesse模試1回,80,0,100,0.8,2020-10-21 10:03:00
189,396,241,2020年度英語[中2]B組,2020_中学_2年_英語_Benesse模試1回,66,0,100,0.66,2020-10-21 10:03:00
190,398,241,2020年度英語[中2]B組,2020_中学_2年_英語_Benesse模試1回,78,0,100,0.78,2020-10-21 10:03:00
191,321,241,2020年度英語[中2]B組,2020_中学_2年_英語_Benesse模試1回,83,0,100,0.83,2020-10-21 10:03:00
192,324,241,2020年度英語[中2]B組,2020_中学_2年_英語_Benesse模試1回,69,0,100,0.69,2020-10-21 10:03:00
193,285,242,2020年度英語[中2]C組,2020_中学_2年_英語_Benesse模試1回,71,0,100,0.71,2020-10-21 10:03:00
194,367,242,2020年度英語[中2]C組,2020_中学_2年_英語_Benesse模試1回,66,0,100,0.66,2020-10-21 10:03:00
195,327,242,2020年度英語[中2]C組,2020_中学_2年_英語_Benesse模試1回,96,0,100,0.96,2020-10-21 10:03:00
196,328,242,2020年度英語[中2]C組,2020_中学_2年_英語_Benesse模試1回,75,0,100,0.75,2020-10-21 10:03:00
197,329,242,2020年度英語[中2]C組,2020_中学_2年_英語_Benesse模試1回,73,0,100,0.73,2020-10-21 10:03:00
198,331,242,2020年度英語[中2]C組,2020_中学_2年_英語_Benesse模試1回,73,0,100,0.73,2020-10-21 10:03:00
199,287,242,2020年度英語[中2]C組,2020_中学_2年_英語_Benesse模試1回,49,0,100,0.49,2020-10-21 10:03:00
200,334,242,2020年度英語[中2]C組,2020_中学_2年_英語_Benesse模試1回,75,0,100,0.75,2020-10-21 10:03:00
201,335,242,2020年度英語[中2]C組,2020_中学_2年_英語_Benesse模試1回,64,0,100,0.64,2020-10-21 10:03:00
202,288,242,2020年度英語[中2]C組,2020_中学_2年_英語_Benesse模試1回,89,0,100,0.89,2020-10-21 10:03:00
203,375,242,2020年度英語[中2]C組,2020_中学_2年_英語_Benesse模試1回,87,0,100,0.87,2020-10-21 10:03:00
204,290,242,2020年度英語[中2]C組,2020_中学_2年_英語_Benesse模試1回,67,0,100,0.67,2020-10-21 10:03:00
205,297,242,2020年度英語[中2]C組,2020_中学_2年_英語_Benesse模試1回,79,0,100,0.79,2020-10-21 10:03:00
206,299,242,2020年度英語[中2]C組,2020_中学_2年_英語_Benesse模試1回,78,0,100,0.78,2020-10-21 10:03:00
207,343,242,2020年度英語[中2]C組,2020_中学_2年_英語_Benesse模試1回,78,0,100,0.78,2020-10-21 10:03:00
208,302,242,2020年度英語[中2]C組,2020_中学_2年_英語_Benesse模試1回,76,0,100,0.76,2020-10-21 10:03:00
209,378,242,2020年度英語[中2]C組,2020_中学_2年_英語_Benesse模試1回,100,0,100,1,2020-10-21 10:03:00
210,346,242,2020年度英語[中2]C組,2020_中学_2年_英語_Benesse模試1回,75,0,100,0.75,2020-10-21 10:03:00
211,381,242,2020年度英語[中2]C組,2020_中学_2年_英語_Benesse模試1回,93,0,100,0.93,2020-10-21 10:03:00
212,382,242,2020年度英語[中2]C組,2020_中学_2年_英語_Benesse模試1回,84,0,100,0.84,2020-10-21 10:03:00
213,383,242,2020年度英語[中2]C組,2020_中学_2年_英語_Benesse模試1回,81,0,100,0.81,2020-10-21 10:03:00
214,384,242,2020年度英語[中2]C組,2020_中学_2年_英語_Benesse模試1回,87,0,100,0.87,2020-10-21 10:03:00
215,353,242,2020年度英語[中2]C組,2020_中学_2年_英語_Benesse模試1回,96,0,100,0.96,2020-10-21 10:03:00
216,386,242,2020年度英語[中2]C組,2020_中学_2年_英語_Benesse模試1回,72,0,100,0.72,2020-10-21 10:03:00
217,307,242,2020年度英語[中2]C組,2020_中学_2年_英語_Benesse模試1回,93,0,100,0.93,2020-10-21 10:03:00
218,388,242,2020年度英語[中2]C組,2020_中学_2年_英語_Benesse模試1回,73,0,100,0.73,2020-10-21 10:03:00
219,308,242,2020年度英語[中2]C組,2020_中学_2年_英語_Benesse模試1回,48,0,100,0.48,2020-10-21 10:03:00
