student_id,course_name,name,scaled
520,2020年度数学[中3]C組,2020_中学_3年_数学_Benesse模試1回,0.73
522,2020年度数学[中3]C組,2020_中学_3年_数学_Benesse模試1回,0.56
441,2020年度数学[中3]C組,2020_中学_3年_数学_Benesse模試1回,0.57
1261,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試2回,0.66
1262,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試2回,0.97
1263,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試2回,0.54
1264,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試2回,0.71
1265,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試2回,0.82
1266,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試2回,0.71
1267,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試2回,0.61
1268,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試2回,0.71
1269,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試2回,0.7
1270,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試2回,0.64
1271,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試2回,0.68
1272,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試2回,0.79
1273,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試2回,0.65
1274,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試2回,0.68
1275,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試2回,0.79
1276,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試2回,0.64
1277,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試2回,0.54
1278,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試2回,0.63
1279,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試2回,0.67
1280,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試2回,0.79
1281,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試2回,0.83
1282,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試2回,0.73
1283,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試2回,0.77
1284,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試2回,0.67
1285,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試2回,0.85
1286,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試2回,0.81
1287,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試2回,0.62
1288,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試2回,0.56
1289,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試2回,0.94
1290,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試2回,0.6
1291,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試2回,0.65
1292,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試2回,0.77
1293,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試2回,0.67
1294,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試2回,0.78
1295,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試2回,0.78
1296,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試2回,0.88
1297,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試2回,0.89
1298,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試2回,0.95
1299,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試2回,0.81
1300,2020年度数学[中1]A組,2020_中学_1年_数学_Benesse模試2回,0.91
1301,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試2回,0.62
1302,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試2回,0.53
1303,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試2回,0.38
1304,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試2回,0.84
1305,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試2回,0.84
1306,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試2回,0.86
1307,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試2回,0.69
1308,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試2回,0.88
1309,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試2回,0.85
1310,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試2回,0.83
1311,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試2回,0.59
1312,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試2回,0.63
1313,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試2回,0.8
1314,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試2回,0.9
1315,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試2回,0.81
1316,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試2回,0.7
1317,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試2回,0.52
1318,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試2回,0.77
1319,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試2回,0.6
1320,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試2回,0.75
1321,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試2回,0.7
1322,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試2回,0.72
1323,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試2回,0.69
1324,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試2回,0.61
1326,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試2回,0.8
1327,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試2回,0.8
1328,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試2回,0.63
1329,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試2回,0.75
1330,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試2回,1
1331,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試2回,0.9
1332,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試2回,0.48
1333,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試2回,0.56
1334,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試2回,0.8
1335,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試2回,0.7
1336,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試2回,0.62
1337,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試2回,0.7
1338,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試2回,0.97
1339,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試2回,0.74
1340,2020年度数学[中1]B組,2020_中学_1年_数学_Benesse模試2回,0.51
1341,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試2回,0.86
1342,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試2回,0.73
1343,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試2回,0.73
1344,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試2回,0.54
1345,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試2回,0.39
1346,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試2回,0.88
1347,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試2回,0.71
1348,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試2回,0.93
1349,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試2回,0.84
1350,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試2回,0.6
1351,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試2回,0.85
1352,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試2回,0.7
1354,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試2回,0.89
1355,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試2回,0.63
1356,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試2回,0.64
1357,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試2回,0.81
1358,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試2回,0.78
1359,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試2回,0.6
1360,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試2回,0.66
1361,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試2回,0.63
1362,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試2回,0.73
1364,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試2回,1
1365,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試2回,0.74
1366,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試2回,0.85
1367,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試2回,0.83
1368,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試2回,0.85
1369,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試2回,0.8
1370,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試2回,0.55
1371,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試2回,0.77
1372,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試2回,0.73
1373,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試2回,0.78
1374,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試2回,0.84
1375,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試2回,0.78
1376,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試2回,0.76
1377,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試2回,0.84
1378,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試2回,0.74
1379,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試2回,0.66
1380,2020年度数学[中1]C組,2020_中学_1年_数学_Benesse模試2回,0.85
326,2020年度数学[中2]A組,2020_中学_2年_数学_Benesse模試2回,0.63
286,2020年度数学[中2]A組,2020_中学_2年_数学_Benesse模試2回,0.51
369,2020年度数学[中2]A組,2020_中学_2年_数学_Benesse模試2回,0.55
330,2020年度数学[中2]A組,2020_中学_2年_数学_Benesse模試2回,0.77
333,2020年度数学[中2]A組,2020_中学_2年_数学_Benesse模試2回,0.48
336,2020年度数学[中2]A組,2020_中学_2年_数学_Benesse模試2回,0.81
372,2020年度数学[中2]A組,2020_中学_2年_数学_Benesse模試2回,0.54
337,2020年度数学[中2]A組,2020_中学_2年_数学_Benesse模試2回,0.78
289,2020年度数学[中2]A組,2020_中学_2年_数学_Benesse模試2回,0.72
373,2020年度数学[中2]A組,2020_中学_2年_数学_Benesse模試2回,0.9
291,2020年度数学[中2]A組,2020_中学_2年_数学_Benesse模試2回,0.42
293,2020年度数学[中2]A組,2020_中学_2年_数学_Benesse模試2回,0.38
295,2020年度数学[中2]A組,2020_中学_2年_数学_Benesse模試2回,0.69
298,2020年度数学[中2]A組,2020_中学_2年_数学_Benesse模試2回,0.83
377,2020年度数学[中2]A組,2020_中学_2年_数学_Benesse模試2回,0.74
342,2020年度数学[中2]A組,2020_中学_2年_数学_Benesse模試2回,0.71
345,2020年度数学[中2]A組,2020_中学_2年_数学_Benesse模試2回,0.61
347,2020年度数学[中2]A組,2020_中学_2年_数学_Benesse模試2回,0.64
379,2020年度数学[中2]A組,2020_中学_2年_数学_Benesse模試2回,0.56
304,2020年度数学[中2]A組,2020_中学_2年_数学_Benesse模試2回,0.75
348,2020年度数学[中2]A組,2020_中学_2年_数学_Benesse模試2回,0.7
350,2020年度数学[中2]A組,2020_中学_2年_数学_Benesse模試2回,0.67
351,2020年度数学[中2]A組,2020_中学_2年_数学_Benesse模試2回,0.55
354,2020年度数学[中2]A組,2020_中学_2年_数学_Benesse模試2回,0.87
387,2020年度数学[中2]A組,2020_中学_2年_数学_Benesse模試2回,0.7
312,2020年度数学[中2]A組,2020_中学_2年_数学_Benesse模試2回,0.62
357,2020年度数学[中2]A組,2020_中学_2年_数学_Benesse模試2回,0.72
314,2020年度数学[中2]A組,2020_中学_2年_数学_Benesse模試2回,0.79
392,2020年度数学[中2]A組,2020_中学_2年_数学_Benesse模試2回,0.67
316,2020年度数学[中2]A組,2020_中学_2年_数学_Benesse模試2回,0.62
318,2020年度数学[中2]A組,2020_中学_2年_数学_Benesse模試2回,0.56
397,2020年度数学[中2]A組,2020_中学_2年_数学_Benesse模試2回,0.63
399,2020年度数学[中2]A組,2020_中学_2年_数学_Benesse模試2回,0.66
319,2020年度数学[中2]A組,2020_中学_2年_数学_Benesse模試2回,0.82
320,2020年度数学[中2]A組,2020_中学_2年_数学_Benesse模試2回,0.51
363,2020年度数学[中2]A組,2020_中学_2年_数学_Benesse模試2回,0.43
400,2020年度数学[中2]A組,2020_中学_2年_数学_Benesse模試2回,0.7
322,2020年度数学[中2]A組,2020_中学_2年_数学_Benesse模試2回,0.7
403,2020年度数学[中2]A組,2020_中学_2年_数学_Benesse模試2回,0.71
325,2020年度数学[中2]B組,2020_中学_2年_数学_Benesse模試2回,0.59
365,2020年度数学[中2]B組,2020_中学_2年_数学_Benesse模試2回,0.6
366,2020年度数学[中2]B組,2020_中学_2年_数学_Benesse模試2回,0.17
368,2020年度数学[中2]B組,2020_中学_2年_数学_Benesse模試2回,0.56
332,2020年度数学[中2]B組,2020_中学_2年_数学_Benesse模試2回,0.86
371,2020年度数学[中2]B組,2020_中学_2年_数学_Benesse模試2回,0.6
338,2020年度数学[中2]B組,2020_中学_2年_数学_Benesse模試2回,0.67
292,2020年度数学[中2]B組,2020_中学_2年_数学_Benesse模試2回,0.67
339,2020年度数学[中2]B組,2020_中学_2年_数学_Benesse模試2回,0.64
340,2020年度数学[中2]B組,2020_中学_2年_数学_Benesse模試2回,0.65
296,2020年度数学[中2]B組,2020_中学_2年_数学_Benesse模試2回,0.76
341,2020年度数学[中2]B組,2020_中学_2年_数学_Benesse模試2回,0.51
300,2020年度数学[中2]B組,2020_中学_2年_数学_Benesse模試2回,0.63
301,2020年度数学[中2]B組,2020_中学_2年_数学_Benesse模試2回,0.62
344,2020年度数学[中2]B組,2020_中学_2年_数学_Benesse模試2回,0.69
303,2020年度数学[中2]B組,2020_中学_2年_数学_Benesse模試2回,0.63
349,2020年度数学[中2]B組,2020_中学_2年_数学_Benesse模試2回,0.32
385,2020年度数学[中2]B組,2020_中学_2年_数学_Benesse模試2回,0.67
305,2020年度数学[中2]B組,2020_中学_2年_数学_Benesse模試2回,0.56
352,2020年度数学[中2]B組,2020_中学_2年_数学_Benesse模試2回,0.58
306,2020年度数学[中2]B組,2020_中学_2年_数学_Benesse模試2回,0.66
355,2020年度数学[中2]B組,2020_中学_2年_数学_Benesse模試2回,0.86
309,2020年度数学[中2]B組,2020_中学_2年_数学_Benesse模試2回,0.83
310,2020年度数学[中2]B組,2020_中学_2年_数学_Benesse模試2回,0.61
389,2020年度数学[中2]B組,2020_中学_2年_数学_Benesse模試2回,0.6
390,2020年度数学[中2]B組,2020_中学_2年_数学_Benesse模試2回,0.62
315,2020年度数学[中2]B組,2020_中学_2年_数学_Benesse模試2回,0.56
393,2020年度数学[中2]B組,2020_中学_2年_数学_Benesse模試2回,0.67
317,2020年度数学[中2]B組,2020_中学_2年_数学_Benesse模試2回,0.72
358,2020年度数学[中2]B組,2020_中学_2年_数学_Benesse模試2回,0.65
359,2020年度数学[中2]B組,2020_中学_2年_数学_Benesse模試2回,0.54
395,2020年度数学[中2]B組,2020_中学_2年_数学_Benesse模試2回,0.78
360,2020年度数学[中2]B組,2020_中学_2年_数学_Benesse模試2回,0.81
361,2020年度数学[中2]B組,2020_中学_2年_数学_Benesse模試2回,0.87
396,2020年度数学[中2]B組,2020_中学_2年_数学_Benesse模試2回,0.59
398,2020年度数学[中2]B組,2020_中学_2年_数学_Benesse模試2回,0.47
321,2020年度数学[中2]B組,2020_中学_2年_数学_Benesse模試2回,0.76
324,2020年度数学[中2]B組,2020_中学_2年_数学_Benesse模試2回,0.44
285,2020年度数学[中2]C組,2020_中学_2年_数学_Benesse模試2回,0.67
367,2020年度数学[中2]C組,2020_中学_2年_数学_Benesse模試2回,0.69
328,2020年度数学[中2]C組,2020_中学_2年_数学_Benesse模試2回,0.73
329,2020年度数学[中2]C組,2020_中学_2年_数学_Benesse模試2回,0.56
331,2020年度数学[中2]C組,2020_中学_2年_数学_Benesse模試2回,0.49
287,2020年度数学[中2]C組,2020_中学_2年_数学_Benesse模試2回,0.54
334,2020年度数学[中2]C組,2020_中学_2年_数学_Benesse模試2回,0.64
335,2020年度数学[中2]C組,2020_中学_2年_数学_Benesse模試2回,0.58
288,2020年度数学[中2]C組,2020_中学_2年_数学_Benesse模試2回,0.71
375,2020年度数学[中2]C組,2020_中学_2年_数学_Benesse模試2回,0.65
294,2020年度数学[中2]C組,2020_中学_2年_数学_Benesse模試2回,0.41
299,2020年度数学[中2]C組,2020_中学_2年_数学_Benesse模試2回,0.67
343,2020年度数学[中2]C組,2020_中学_2年_数学_Benesse模試2回,0.47
302,2020年度数学[中2]C組,2020_中学_2年_数学_Benesse模試2回,0.57
378,2020年度数学[中2]C組,2020_中学_2年_数学_Benesse模試2回,0.77
346,2020年度数学[中2]C組,2020_中学_2年_数学_Benesse模試2回,0.61
381,2020年度数学[中2]C組,2020_中学_2年_数学_Benesse模試2回,0.9
382,2020年度数学[中2]C組,2020_中学_2年_数学_Benesse模試2回,0.8
383,2020年度数学[中2]C組,2020_中学_2年_数学_Benesse模試2回,0.74
384,2020年度数学[中2]C組,2020_中学_2年_数学_Benesse模試2回,0.48
353,2020年度数学[中2]C組,2020_中学_2年_数学_Benesse模試2回,0.67
386,2020年度数学[中2]C組,2020_中学_2年_数学_Benesse模試2回,0.52
307,2020年度数学[中2]C組,2020_中学_2年_数学_Benesse模試2回,0.77
388,2020年度数学[中2]C組,2020_中学_2年_数学_Benesse模試2回,0.57
308,2020年度数学[中2]C組,2020_中学_2年_数学_Benesse模試2回,0.65
311,2020年度数学[中2]C組,2020_中学_2年_数学_Benesse模試2回,0.74
313,2020年度数学[中2]C組,2020_中学_2年_数学_Benesse模試2回,0.74
356,2020年度数学[中2]C組,2020_中学_2年_数学_Benesse模試2回,0.61
391,2020年度数学[中2]C組,2020_中学_2年_数学_Benesse模試2回,0.64
394,2020年度数学[中2]C組,2020_中学_2年_数学_Benesse模試2回,0.5
362,2020年度数学[中2]C組,2020_中学_2年_数学_Benesse模試2回,0.67
401,2020年度数学[中2]C組,2020_中学_2年_数学_Benesse模試2回,0.81
402,2020年度数学[中2]C組,2020_中学_2年_数学_Benesse模試2回,0.63
323,2020年度数学[中2]C組,2020_中学_2年_数学_Benesse模試2回,0.54
364,2020年度数学[中2]C組,2020_中学_2年_数学_Benesse模試2回,0.37
484,2020年度数学[中3]A組,2020_中学_3年_数学_Benesse模試2回,0.71
444,2020年度数学[中3]A組,2020_中学_3年_数学_Benesse模試2回,0.75
404,2020年度数学[中3]A組,2020_中学_3年_数学_Benesse模試2回,0.6
447,2020年度数学[中3]A組,2020_中学_3年_数学_Benesse模試2回,0.81
451,2020年度数学[中3]A組,2020_中学_3年_数学_Benesse模試2回,0.74
410,2020年度数学[中3]A組,2020_中学_3年_数学_Benesse模試2回,0.73
412,2020年度数学[中3]A組,2020_中学_3年_数学_Benesse模試2回,0.69
413,2020年度数学[中3]A組,2020_中学_3年_数学_Benesse模試2回,0.51
414,2020年度数学[中3]A組,2020_中学_3年_数学_Benesse模試2回,0.84
495,2020年度数学[中3]A組,2020_中学_3年_数学_Benesse模試2回,0.51
459,2020年度数学[中3]A組,2020_中学_3年_数学_Benesse模試2回,1
461,2020年度数学[中3]A組,2020_中学_3年_数学_Benesse模試2回,0.74
499,2020年度数学[中3]A組,2020_中学_3年_数学_Benesse模試2回,0.62
420,2020年度数学[中3]A組,2020_中学_3年_数学_Benesse模試2回,0.85
462,2020年度数学[中3]A組,2020_中学_3年_数学_Benesse模試2回,0.66
500,2020年度数学[中3]A組,2020_中学_3年_数学_Benesse模試2回,0.64
463,2020年度数学[中3]A組,2020_中学_3年_数学_Benesse模試2回,0.51
501,2020年度数学[中3]A組,2020_中学_3年_数学_Benesse模試2回,0.6
506,2020年度数学[中3]A組,2020_中学_3年_数学_Benesse模試2回,0.7
469,2020年度数学[中3]A組,2020_中学_3年_数学_Benesse模試2回,0.64
425,2020年度数学[中3]A組,2020_中学_3年_数学_Benesse模試2回,0.68
427,2020年度数学[中3]A組,2020_中学_3年_数学_Benesse模試2回,0.64
508,2020年度数学[中3]A組,2020_中学_3年_数学_Benesse模試2回,0.82
470,2020年度数学[中3]A組,2020_中学_3年_数学_Benesse模試2回,0.45
510,2020年度数学[中3]A組,2020_中学_3年_数学_Benesse模試2回,0.73
472,2020年度数学[中3]A組,2020_中学_3年_数学_Benesse模試2回,0.67
428,2020年度数学[中3]A組,2020_中学_3年_数学_Benesse模試2回,0.69
512,2020年度数学[中3]A組,2020_中学_3年_数学_Benesse模試2回,0.78
432,2020年度数学[中3]A組,2020_中学_3年_数学_Benesse模試2回,0.83
479,2020年度数学[中3]A組,2020_中学_3年_数学_Benesse模試2回,0.76
516,2020年度数学[中3]A組,2020_中学_3年_数学_Benesse模試2回,0.59
438,2020年度数学[中3]A組,2020_中学_3年_数学_Benesse模試2回,0.69
439,2020年度数学[中3]A組,2020_中学_3年_数学_Benesse模試2回,0.69
483,2020年度数学[中3]A組,2020_中学_3年_数学_Benesse模試2回,0.84
521,2020年度数学[中3]A組,2020_中学_3年_数学_Benesse模試2回,0.59
442,2020年度数学[中3]A組,2020_中学_3年_数学_Benesse模試2回,0.6
443,2020年度数学[中3]A組,2020_中学_3年_数学_Benesse模試2回,0.84
446,2020年度数学[中3]B組,2020_中学_3年_数学_Benesse模試2回,0.6
405,2020年度数学[中3]B組,2020_中学_3年_数学_Benesse模試2回,0.78
449,2020年度数学[中3]B組,2020_中学_3年_数学_Benesse模試2回,0.58
450,2020年度数学[中3]B組,2020_中学_3年_数学_Benesse模試2回,0.52
488,2020年度数学[中3]B組,2020_中学_3年_数学_Benesse模試2回,0.92
409,2020年度数学[中3]B組,2020_中学_3年_数学_Benesse模試2回,0.7
411,2020年度数学[中3]B組,2020_中学_3年_数学_Benesse模試2回,0.72
452,2020年度数学[中3]B組,2020_中学_3年_数学_Benesse模試2回,0.59
453,2020年度数学[中3]B組,2020_中学_3年_数学_Benesse模試2回,0.65
490,2020年度数学[中3]B組,2020_中学_3年_数学_Benesse模試2回,0.53
492,2020年度数学[中3]B組,2020_中学_3年_数学_Benesse模試2回,0.8
416,2020年度数学[中3]B組,2020_中学_3年_数学_Benesse模試2回,0.87
417,2020年度数学[中3]B組,2020_中学_3年_数学_Benesse模試2回,0.67
458,2020年度数学[中3]B組,2020_中学_3年_数学_Benesse模試2回,0.86
496,2020年度数学[中3]B組,2020_中学_3年_数学_Benesse模試2回,0.76
497,2020年度数学[中3]B組,2020_中学_3年_数学_Benesse模試2回,0.76
418,2020年度数学[中3]B組,2020_中学_3年_数学_Benesse模試2回,0.51
419,2020年度数学[中3]B組,2020_中学_3年_数学_Benesse模試2回,0.68
464,2020年度数学[中3]B組,2020_中学_3年_数学_Benesse模試2回,0.52
502,2020年度数学[中3]B組,2020_中学_3年_数学_Benesse模試2回,0.73
421,2020年度数学[中3]B組,2020_中学_3年_数学_Benesse模試2回,0.68
503,2020年度数学[中3]B組,2020_中学_3年_数学_Benesse模試2回,0.74
504,2020年度数学[中3]B組,2020_中学_3年_数学_Benesse模試2回,0.74
467,2020年度数学[中3]B組,2020_中学_3年_数学_Benesse模試2回,0.65
468,2020年度数学[中3]B組,2020_中学_3年_数学_Benesse模試2回,0.82
423,2020年度数学[中3]B組,2020_中学_3年_数学_Benesse模試2回,0.58
507,2020年度数学[中3]B組,2020_中学_3年_数学_Benesse模試2回,0.51
471,2020年度数学[中3]B組,2020_中学_3年_数学_Benesse模試2回,0.85
473,2020年度数学[中3]B組,2020_中学_3年_数学_Benesse模試2回,0.34
429,2020年度数学[中3]B組,2020_中学_3年_数学_Benesse模試2回,0.96
476,2020年度数学[中3]B組,2020_中学_3年_数学_Benesse模試2回,0.5
478,2020年度数学[中3]B組,2020_中学_3年_数学_Benesse模試2回,0.44
480,2020年度数学[中3]B組,2020_中学_3年_数学_Benesse模試2回,0.79
433,2020年度数学[中3]B組,2020_中学_3年_数学_Benesse模試2回,0.73
517,2020年度数学[中3]B組,2020_中学_3年_数学_Benesse模試2回,0.44
435,2020年度数学[中3]B組,2020_中学_3年_数学_Benesse模試2回,0.66
437,2020年度数学[中3]B組,2020_中学_3年_数学_Benesse模試2回,0.78
482,2020年度数学[中3]B組,2020_中学_3年_数学_Benesse模試2回,0.8
440,2020年度数学[中3]B組,2020_中学_3年_数学_Benesse模試2回,0.69
485,2020年度数学[中3]C組,2020_中学_3年_数学_Benesse模試2回,0.73
445,2020年度数学[中3]C組,2020_中学_3年_数学_Benesse模試2回,0.74
486,2020年度数学[中3]C組,2020_中学_3年_数学_Benesse模試2回,0.65
448,2020年度数学[中3]C組,2020_中学_3年_数学_Benesse模試2回,0.75
406,2020年度数学[中3]C組,2020_中学_3年_数学_Benesse模試2回,0.68
487,2020年度数学[中3]C組,2020_中学_3年_数学_Benesse模試2回,0.91
407,2020年度数学[中3]C組,2020_中学_3年_数学_Benesse模試2回,0.77
408,2020年度数学[中3]C組,2020_中学_3年_数学_Benesse模試2回,0.89
454,2020年度数学[中3]C組,2020_中学_3年_数学_Benesse模試2回,0.77
455,2020年度数学[中3]C組,2020_中学_3年_数学_Benesse模試2回,0.86
489,2020年度数学[中3]C組,2020_中学_3年_数学_Benesse模試2回,0.86
491,2020年度数学[中3]C組,2020_中学_3年_数学_Benesse模試2回,0.65
493,2020年度数学[中3]C組,2020_中学_3年_数学_Benesse模試2回,0.73
415,2020年度数学[中3]C組,2020_中学_3年_数学_Benesse模試2回,0.6
494,2020年度数学[中3]C組,2020_中学_3年_数学_Benesse模試2回,0.68
457,2020年度数学[中3]C組,2020_中学_3年_数学_Benesse模試2回,0.73
460,2020年度数学[中3]C組,2020_中学_3年_数学_Benesse模試2回,0.72
498,2020年度数学[中3]C組,2020_中学_3年_数学_Benesse模試2回,0.61
465,2020年度数学[中3]C組,2020_中学_3年_数学_Benesse模試2回,0.78
466,2020年度数学[中3]C組,2020_中学_3年_数学_Benesse模試2回,0.7
422,2020年度数学[中3]C組,2020_中学_3年_数学_Benesse模試2回,0.7
426,2020年度数学[中3]C組,2020_中学_3年_数学_Benesse模試2回,0.58
509,2020年度数学[中3]C組,2020_中学_3年_数学_Benesse模試2回,0.58
511,2020年度数学[中3]C組,2020_中学_3年_数学_Benesse模試2回,0.73
474,2020年度数学[中3]C組,2020_中学_3年_数学_Benesse模試2回,0.8
513,2020年度数学[中3]C組,2020_中学_3年_数学_Benesse模試2回,0.79
475,2020年度数学[中3]C組,2020_中学_3年_数学_Benesse模試2回,0.61
477,2020年度数学[中3]C組,2020_中学_3年_数学_Benesse模試2回,0.53
514,2020年度数学[中3]C組,2020_中学_3年_数学_Benesse模試2回,0.75
431,2020年度数学[中3]C組,2020_中学_3年_数学_Benesse模試2回,0.81
515,2020年度数学[中3]C組,2020_中学_3年_数学_Benesse模試2回,0.69
481,2020年度数学[中3]C組,2020_中学_3年_数学_Benesse模試2回,0.72
434,2020年度数学[中3]C組,2020_中学_3年_数学_Benesse模試2回,0.63
436,2020年度数学[中3]C組,2020_中学_3年_数学_Benesse模試2回,0.72
520,2020年度数学[中3]C組,2020_中学_3年_数学_Benesse模試2回,0.65
441,2020年度数学[中3]C組,2020_中学_3年_数学_Benesse模試2回,0.63
2143,2022年度1年A組数学[中学],Benesse模試1回,0.68
2144,2022年度1年A組数学[中学],Benesse模試1回,0.55
2145,2022年度1年A組数学[中学],Benesse模試1回,0.83
