student_id,year,grade,subject,exam_round,score_percent,source,time_label
1722,2022,中2,英語,1,82.0,db,2022年度 中2 第1回
1722,2022,中2,英語,2,81.0,db,2022年度 中2 第2回
1723,2021,中1,英語,1,75.0,logpalette,2021年度 中1 第1回
1723,2021,中1,英語,2,92.0,logpalette,2021年度 中1 第2回
1723,2022,中2,英語,1,89.0,db,2022年度 中2 第1回
1723,2022,中2,英語,2,75.0,db,2022年度 中2 第2回
1724,2021,中1,英語,1,98.0,logpalette,2021年度 中1 第1回
1724,2021,中1,英語,2,100.0,logpalette,2021年度 中1 第2回
1724,2022,中2,英語,1,97.0,db,2022年度 中2 第1回
1724,2022,中2,英語,2,97.0,db,2022年度 中2 第2回
1725,2021,中1,英語,1,66.0,logpalette,2021年度 中1 第1回
1725,2021,中1,英語,2,95.0,logpalette,2021年度 中1 第2回
1725,2022,中2,英語,1,76.0,db,2022年度 中2 第1回
1725,2022,中2,英語,2,86.0,db,2022年度 中2 第2回
1726,2021,中1,英語,1,71.0,logpalette,2021年度 中1 第1回
1726,2021,中1,英語,2,85.0,logpalette,2021年度 中1 第2回
1726,2022,中2,英語,1,43.0,db,2022年度 中2 第1回
1727,2021,中1,英語,1,66.0,logpalette,2021年度 中1 第1回
1727,2021,中1,英語,2,92.0,logpalette,2021年度 中1 第2回
1727,2022,中2,英語,1,88.0,db,2022年度 中2 第1回
1727,2022,中2,英語,2,88.0,db,2022年度 中2 第2回
1728,2021,中1,英語,1,100.0,logpalette,2021年度 中1 第1回
1728,2021,中1,英語,2,96.0,logpalette,2021年度 中1 第2回
1728,2022,中2,英語,1,97.0,db,2022年度 中2 第1回
1729,2021,中1,英語,1,52.0,logpalette,2021年度 中1 第1回
1729,2021,中1,英語,2,70.0,logpalette,2021年度 中1 第2回
1729,2022,中2,英語,1,80.0,db,2022年度 中2 第1回
1729,2022,中2,英語,2,83.0,db,2022年度 中2 第2回
1730,2021,中1,英語,1,74.0,logpalette,2021年度 中1 第1回
1730,2021,中1,英語,2,81.0,logpalette,2021年度 中1 第2回
1730,2022,中2,英語,1,80.0,db,2022年度 中2 第1回
1730,2022,中2,英語,2,93.0,db,2022年度 中2 第2回
1731,2021,中1,英語,1,66.0,logpalette,2021年度 中1 第1回
1731,2021,中1,英語,2,84.0,logpalette,2021年度 中1 第2回
1731,2022,中2,英語,1,75.0,db,2022年度 中2 第1回
1731,2022,中2,英語,2,82.0,db,2022年度 中2 第2回
1732,2021,中1,英語,1,61.0,logpalette,2021年度 中1 第1回
1732,2021,中1,英語,2,85.0,logpalette,2021年度 中1 第2回
1732,2022,中2,英語,1,82.0,db,2022年度 中2 第1回
1732,2022,中2,英語,2,84.0,db,2022年度 中2 第2回
1733,2021,中1,英語,1,82.0,logpalette,2021年度 中1 第1回
1733,2021,中1,英語,2,98.0,logpalette,2021年度 中1 第2回
1733,2022,中2,英語,1,82.0,db,2022年度 中2 第1回
1733,2022,中2,英語,2,89.0,db,2022年度 中2 第2回
1734,2021,中1,英語,1,74.0,logpalette,2021年度 中1 第1回
1734,2021,中1,英語,2,89.0,logpalette,2021年度 中1 第2回
1734,2022,中2,英語,1,74.0,db,2022年度 中2 第1回
1734,2022,中2,英語,2,81.0,db,2022年度 中2 第2回
1735,2021,中1,英語,1,68.0,logpalette,2021年度 中1 第1回
1735,2021,中1,英語,2,98.0,logpalette,2021年度 中1 第2回
1735,2022,中2,英語,1,96.0,db,2022年度 中2 第1回
1735,2022,中2,英語,2,86.0,db,2022年度 中2 第2回
1736,2021,中1,英語,1,63.0,logpalette,2021年度 中1 第1回
1736,2021,中1,英語,2,85.0,logpalette,2021年度 中1 第2回
1736,2022,中2,英語,1,71.0,db,2022年度 中2 第1回
1736,2022,中2,英語,2,76.0,db,2022年度 中2 第2回
1737,2021,中1,英語,1,90.0,logpalette,2021年度 中1 第1回
1737,2021,中1,英語,2,91.0,logpalette,2021年度 中1 第2回
1737,2022,中2,英語,1,97.0,db,2022年度 中2 第1回
1737,2022,中2,英語,2,95.0,db,2022年度 中2 第2回
1738,2021,中1,英語,1,84.0,logpalette,2021年度 中1 第1回
1738,2021,中1,英語,2,90.0,logpalette,2021年度 中1 第2回
1738,2022,中2,英語,1,91.0,db,2022年度 中2 第1回
1738,2022,中2,英語,2,95.0,db,2022年度 中2 第2回
1739,2021,中1,英語,1,96.0,logpalette,2021年度 中1 第1回
1739,2021,中1,英語,2,94.0,logpalette,2021年度 中1 第2回
1739,2022,中2,英語,1,98.0,db,2022年度 中2 第1回
1739,2022,中2,英語,2,98.0,db,2022年度 中2 第2回
1740,2021,中1,英語,1,95.0,logpalette,2021年度 中1 第1回
1740,2021,中1,英語,2,98.0,logpalette,2021年度 中1 第2回
1740,2022,中2,英語,1,97.0,db,2022年度 中2 第1回
1740,2022,中2,英語,2,92.0,db,2022年度 中2 第2回
1742,2021,中1,英語,1,91.0,logpalette,2021年度 中1 第1回
1742,2021,中1,英語,2,86.0,logpalette,2021年度 中1 第2回
1742,2022,中2,英語,1,71.0,db,2022年度 中2 第1回
1742,2022,中2,英語,2,87.0,db,2022年度 中2 第2回
1743,2021,中1,英語,1,88.0,logpalette,2021年度 中1 第1回
1743,2021,中1,英語,2,99.0,logpalette,2021年度 中1 第2回
1743,2022,中2,英語,1,91.0,db,2022年度 中2 第1回
1743,2022,中2,英語,2,88.0,db,2022年度 中2 第2回
1744,2021,中1,英語,1,74.0,logpalette,2021年度 中1 第1回
1744,2021,中1,英語,2,90.0,logpalette,2021年度 中1 第2回
1744,2022,中2,英語,1,72.0,db,2022年度 中2 第1回
1744,2022,中2,英語,2,73.0,db,2022年度 中2 第2回
1745,2021,中1,英語,1,74.0,logpalette,2021年度 中1 第1回
1745,2021,中1,英語,2,87.0,logpalette,2021年度 中1 第2回
1745,2022,中2,英語,1,74.0,db,2022年度 中2 第1回
1745,2022,中2,英語,2,75.0,db,2022年度 中2 第2回
1746,2021,中1,英語,1,76.0,logpalette,2021年度 中1 第1回
1746,2021,中1,英語,2,89.0,logpalette,2021年度 中1 第2回
1746,2022,中2,英語,1,83.0,db,2022年度 中2 第1回
1746,2022,中2,英語,2,92.0,db,2022年度 中2 第2回
1747,2021,中1,英語,1,84.0,logpalette,2021年度 中1 第1回
1747,2021,中1,英語,2,98.0,logpalette,2021年度 中1 第2回
1747,2022,中2,英語,1,96.0,db,2022年度 中2 第1回
1747,2022,中2,英語,2,90.0,db,2022年度 中2 第2回
1748,2021,中1,英語,1,81.0,logpalette,2021年度 中1 第1回
1748,2021,中1,英語,2,97.0,logpalette,2021年度 中1 第2回
1748,2022,中2,英語,1,87.0,db,2022年度 中2 第1回
1748,2022,中2,英語,2,100.0,db,2022年度 中2 第2回
1749,2021,中1,英語,1,80.0,logpalette,2021年度 中1 第1回
1749,2021,中1,英語,2,89.0,logpalette,2021年度 中1 第2回
1749,2022,中2,英語,1,71.0,db,2022年度 中2 第1回
1749,2022,中2,英語,2,80.0,db,2022年度 中2 第2回
1750,2021,中1,英語,1,65.0,logpalette,2021年度 中1 第1回
1750,2021,中1,英語,2,86.0,logpalette,2021年度 中1 第2回
1750,2022,中2,英語,1,66.0,db,2022年度 中2 第1回
1750,2022,中2,英語,2,78.0,db,2022年度 中2 第2回
1751,2021,中1,英語,1,69.0,logpalette,2021年度 中1 第1回
1751,2021,中1,英語,2,82.0,logpalette,2021年度 中1 第2回
1751,2022,中2,英語,1,77.0,db,2022年度 中2 第1回
1751,2022,中2,英語,2,87.0,db,2022年度 中2 第2回
1752,2021,中1,英語,1,84.0,logpalette,2021年度 中1 第1回
1752,2021,中1,英語,2,94.0,logpalette,2021年度 中1 第2回
1752,2022,中2,英語,1,76.0,db,2022年度 中2 第1回
1752,2022,中2,英語,2,86.0,db,2022年度 中2 第2回
1753,2021,中1,英語,1,92.0,logpalette,2021年度 中1 第1回
1753,2021,中1,英語,2,56.0,logpalette,2021年度 中1 第2回
1753,2022,中2,英語,1,21.0,db,2022年度 中2 第1回
1753,2022,中2,英語,2,34.0,db,2022年度 中2 第2回
1754,2021,中1,英語,1,72.0,logpalette,2021年度 中1 第1回
1754,2021,中1,英語,2,87.0,logpalette,2021年度 中1 第2回
1754,2022,中2,英語,1,76.0,db,2022年度 中2 第1回
1754,2022,中2,英語,2,74.0,db,2022年度 中2 第2回
1755,2021,中1,英語,1,86.0,logpalette,2021年度 中1 第1回
1755,2021,中1,英語,2,91.0,logpalette,2021年度 中1 第2回
1755,2022,中2,英語,1,85.0,db,2022年度 中2 第1回
1755,2022,中2,英語,2,87.0,db,2022年度 中2 第2回
1756,2021,中1,英語,1,57.0,logpalette,2021年度 中1 第1回
1756,2021,中1,英語,2,79.0,logpalette,2021年度 中1 第2回
1756,2022,中2,英語,1,79.0,db,2022年度 中2 第1回
1756,2022,中2,英語,2,77.0,db,2022年度 中2 第2回
1757,2021,中1,英語,1,95.0,logpalette,2021年度 中1 第1回
1757,2021,中1,英語,2,100.0,logpalette,2021年度 中1 第2回
1757,2022,中2,英語,1,98.0,db,2022年度 中2 第1回
1757,2022,中2,英語,2,96.0,db,2022年度 中2 第2回
1758,2021,中1,英語,1,91.0,logpalette,2021年度 中1 第1回
1758,2021,中1,英語,2,96.0,logpalette,2021年度 中1 第2回
1758,2022,中2,英語,1,94.0,db,2022年度 中2 第1回
1758,2022,中2,英語,2,96.0,db,2022年度 中2 第2回
1759,2021,中1,英語,1,69.0,logpalette,2021年度 中1 第1回
1759,2021,中1,英語,2,83.0,logpalette,2021年度 中1 第2回
1759,2022,中2,英語,1,84.0,db,2022年度 中2 第1回
1759,2022,中2,英語,2,93.0,db,2022年度 中2 第2回
1760,2021,中1,英語,1,90.0,logpalette,2021年度 中1 第1回
1760,2021,中1,英語,2,95.0,logpalette,2021年度 中1 第2回
1760,2022,中2,英語,1,89.0,db,2022年度 中2 第1回
1760,2022,中2,英語,2,88.0,db,2022年度 中2 第2回
1761,2021,中1,英語,1,82.0,logpalette,2021年度 中1 第1回
1761,2021,中1,英語,2,90.0,logpalette,2021年度 中1 第2回
1761,2022,中2,英語,1,71.0,db,2022年度 中2 第1回
1761,2022,中2,英語,2,88.0,db,2022年度 中2 第2回
1762,2021,中1,英語,1,73.0,logpalette,2021年度 中1 第1回
1762,2021,中1,英語,2,90.0,logpalette,2021年度 中1 第2回
1762,2022,中2,英語,1,46.0,db,2022年度 中2 第1回
1762,2022,中2,英語,2,66.0,db,2022年度 中2 第2回
1763,2021,中1,英語,1,69.0,logpalette,2021年度 中1 第1回
1763,2021,中1,英語,2,76.0,logpalette,2021年度 中1 第2回
1763,2022,中2,英語,1,61.0,db,2022年度 中2 第1回
1763,2022,中2,英語,2,70.0,db,2022年度 中2 第2回
1764,2021,中1,英語,1,94.0,logpalette,2021年度 中1 第1回
1764,2021,中1,英語,2,99.0,logpalette,2021年度 中1 第2回
1764,2022,中2,英語,1,71.0,db,2022年度 中2 第1回
1764,2022,中2,英語,2,91.0,db,2022年度 中2 第2回
1765,2021,中1,英語,1,58.0,logpalette,2021年度 中1 第1回
1765,2021,中1,英語,2,78.0,logpalette,2021年度 中1 第2回
1765,2022,中2,英語,1,64.0,db,2022年度 中2 第1回
1765,2022,中2,英語,2,78.0,db,2022年度 中2 第2回
1767,2021,中1,英語,1,90.0,logpalette,2021年度 中1 第1回
1767,2021,中1,英語,2,84.0,logpalette,2021年度 中1 第2回
1767,2022,中2,英語,1,75.0,db,2022年度 中2 第1回
1767,2022,中2,英語,2,82.0,db,2022年度 中2 第2回
1768,2021,中1,英語,1,60.0,logpalette,2021年度 中1 第1回
1768,2021,中1,英語,2,99.0,logpalette,2021年度 中1 第2回
1768,2022,中2,英語,1,95.0,db,2022年度 中2 第1回
1768,2022,中2,英語,2,88.0,db,2022年度 中2 第2回
1769,2021,中1,英語,1,67.0,logpalette,2021年度 中1 第1回
1769,2021,中1,英語,2,79.0,logpalette,2021年度 中1 第2回
1769,2022,中2,英語,1,84.0,db,2022年度 中2 第1回
1769,2022,中2,英語,2,95.0,db,2022年度 中2 第2回
1770,2021,中1,英語,1,88.0,logpalette,2021年度 中1 第1回
1770,2021,中1,英語,2,98.0,logpalette,2021年度 中1 第2回
1770,2022,中2,英語,1,86.0,db,2022年度 中2 第1回
1770,2022,中2,英語,2,86.0,db,2022年度 中2 第2回
1771,2021,中1,英語,1,73.0,logpalette,2021年度 中1 第1回
1771,2021,中1,英語,2,91.0,logpalette,2021年度 中1 第2回
1771,2022,中2,英語,1,80.0,db,2022年度 中2 第1回
1771,2022,中2,英語,2,75.0,db,2022年度 中2 第2回
1772,2021,中1,英語,1,69.0,logpalette,2021年度 中1 第1回
1772,2021,中1,英語,2,81.0,logpalette,2021年度 中1 第2回
1772,2022,中2,英語,1,77.0,db,2022年度 中2 第1回
1772,2022,中2,英語,2,62.0,db,2022年度 中2 第2回
1773,2021,中1,英語,1,86.0,logpalette,2021年度 中1 第1回
1773,2021,中1,英語,2,88.0,logpalette,2021年度 中1 第2回
1773,2022,中2,英語,1,66.0,db,2022年度 中2 第1回
1773,2022,中2,英語,2,78.0,db,2022年度 中2 第2回
1774,2021,中1,英語,1,90.0,logpalette,2021年度 中1 第1回
1774,2021,中1,英語,2,82.0,logpalette,2021年度 中1 第2回
1774,2022,中2,英語,1,61.0,db,2022年度 中2 第1回
1774,2022,中2,英語,2,82.0,db,2022年度 中2 第2回
1775,2021,中1,英語,1,81.0,logpalette,2021年度 中1 第1回
1775,2021,中1,英語,2,65.0,logpalette,2021年度 中1 第2回
1775,2022,中2,英語,1,77.0,db,2022年度 中2 第1回
1775,2022,中2,英語,2,83.0,db,2022年度 中2 第2回
1776,2021,中1,英語,1,64.0,logpalette,2021年度 中1 第1回
1776,2021,中1,英語,2,34.0,logpalette,2021年度 中1 第2回
1776,2022,中2,英語,1,34.0,db,2022年度 中2 第1回
1777,2021,中1,英語,1,57.0,logpalette,2021年度 中1 第1回
1777,2021,中1,英語,2,80.0,logpalette,2021年度 中1 第2回
1777,2022,中2,英語,1,59.0,db,2022年度 中2 第1回
1777,2022,中2,英語,2,66.0,db,2022年度 中2 第2回
1778,2021,中1,英語,1,71.0,logpalette,2021年度 中1 第1回
1778,2021,中1,英語,2,91.0,logpalette,2021年度 中1 第2回
1778,2022,中2,英語,1,83.0,db,2022年度 中2 第1回
1778,2022,中2,英語,2,88.0,db,2022年度 中2 第2回
1779,2021,中1,英語,1,57.0,logpalette,2021年度 中1 第1回
1779,2021,中1,英語,2,84.0,logpalette,2021年度 中1 第2回
1779,2022,中2,英語,1,74.0,db,2022年度 中2 第1回
1779,2022,中2,英語,2,81.0,db,2022年度 中2 第2回
1780,2021,中1,英語,1,66.0,logpalette,2021年度 中1 第1回
1780,2021,中1,英語,2,,logpalette,2021年度 中1 第2回
1780,2022,中2,英語,1,30.0,db,2022年度 中2 第1回
1781,2021,中1,英語,1,81.0,logpalette,2021年度 中1 第1回
1781,2021,中1,英語,2,94.0,logpalette,2021年度 中1 第2回
1781,2022,中2,英語,1,86.0,db,2022年度 中2 第1回
1781,2022,中2,英語,2,91.0,db,2022年度 中2 第2回
1782,2021,中1,英語,1,100.0,logpalette,2021年度 中1 第1回
1782,2021,中1,英語,2,99.0,logpalette,2021年度 中1 第2回
1782,2022,中2,英語,1,91.0,db,2022年度 中2 第1回
1782,2022,中2,英語,2,95.0,db,2022年度 中2 第2回
1783,2021,中1,英語,1,70.0,logpalette,2021年度 中1 第1回
1783,2021,中1,英語,2,88.0,logpalette,2021年度 中1 第2回
1783,2022,中2,英語,1,81.0,db,2022年度 中2 第1回
1783,2022,中2,英語,2,91.0,db,2022年度 中2 第2回
1784,2021,中1,英語,1,72.0,logpalette,2021年度 中1 第1回
1784,2021,中1,英語,2,83.0,logpalette,2021年度 中1 第2回
1784,2022,中2,英語,1,86.0,db,2022年度 中2 第1回
1784,2022,中2,英語,2,95.0,db,2022年度 中2 第2回
1785,2021,中1,英語,1,62.0,logpalette,2021年度 中1 第1回
1785,2021,中1,英語,2,94.0,logpalette,2021年度 中1 第2回
1785,2022,中2,英語,1,81.0,db,2022年度 中2 第1回
1785,2022,中2,英語,2,91.0,db,2022年度 中2 第2回
1786,2021,中1,英語,1,67.0,logpalette,2021年度 中1 第1回
1786,2021,中1,英語,2,87.0,logpalette,2021年度 中1 第2回
1786,2022,中2,英語,1,70.0,db,2022年度 中2 第1回
1786,2022,中2,英語,2,86.0,db,2022年度 中2 第2回
1787,2021,中1,英語,1,70.0,logpalette,2021年度 中1 第1回
1787,2021,中1,英語,2,91.0,logpalette,2021年度 中1 第2回
1787,2022,中2,英語,1,68.0,db,2022年度 中2 第1回
1787,2022,中2,英語,2,69.0,db,2022年度 中2 第2回
1788,2021,中1,英語,1,78.0,logpalette,2021年度 中1 第1回
1788,2021,中1,英語,2,88.0,logpalette,2021年度 中1 第2回
1788,2022,中2,英語,1,77.0,db,2022年度 中2 第1回
1788,2022,中2,英語,2,90.0,db,2022年度 中2 第2回
1789,2021,中1,英語,1,88.0,logpalette,2021年度 中1 第1回
1789,2021,中1,英語,2,85.0,logpalette,2021年度 中1 第2回
1789,2022,中2,英語,1,46.0,db,2022年度 中2 第1回
1789,2022,中2,英語,2,78.0,db,2022年度 中2 第2回
1790,2021,中1,英語,1,65.0,logpalette,2021年度 中1 第1回
1790,2021,中1,英語,2,94.0,logpalette,2021年度 中1 第2回
1790,2022,中2,英語,1,79.0,db,2022年度 中2 第1回
1790,2022,中2,英語,2,90.0,db,2022年度 中2 第2回
1791,2021,中1,英語,1,91.0,logpalette,2021年度 中1 第1回
1791,2021,中1,英語,2,95.0,logpalette,2021年度 中1 第2回
1791,2022,中2,英語,1,80.0,db,2022年度 中2 第1回
1791,2022,中2,英語,2,86.0,db,2022年度 中2 第2回
1792,2021,中1,英語,1,70.0,logpalette,2021年度 中1 第1回
1792,2021,中1,英語,2,59.0,logpalette,2021年度 中1 第2回
1792,2022,中2,英語,1,46.0,db,2022年度 中2 第1回
1792,2022,中2,英語,2,55.00000000000001,db,2022年度 中2 第2回
1793,2021,中1,英語,1,61.0,logpalette,2021年度 中1 第1回
1793,2021,中1,英語,2,70.0,logpalette,2021年度 中1 第2回
1793,2022,中2,英語,1,65.0,db,2022年度 中2 第1回
1793,2022,中2,英語,2,57.99999999999999,db,2022年度 中2 第2回
1794,2021,中1,英語,1,73.0,logpalette,2021年度 中1 第1回
1794,2021,中1,英語,2,94.0,logpalette,2021年度 中1 第2回
1794,2022,中2,英語,1,63.0,db,2022年度 中2 第1回
1794,2022,中2,英語,2,77.0,db,2022年度 中2 第2回
1795,2021,中1,英語,1,59.0,logpalette,2021年度 中1 第1回
1795,2021,中1,英語,2,91.0,logpalette,2021年度 中1 第2回
1795,2022,中2,英語,1,83.0,db,2022年度 中2 第1回
1795,2022,中2,英語,2,82.0,db,2022年度 中2 第2回
1796,2021,中1,英語,1,75.0,logpalette,2021年度 中1 第1回
1796,2021,中1,英語,2,94.0,logpalette,2021年度 中1 第2回
1796,2022,中2,英語,1,94.0,db,2022年度 中2 第1回
1796,2022,中2,英語,2,91.0,db,2022年度 中2 第2回
1797,2021,中1,英語,1,79.0,logpalette,2021年度 中1 第1回
1797,2021,中1,英語,2,83.0,logpalette,2021年度 中1 第2回
1797,2022,中2,英語,1,87.0,db,2022年度 中2 第1回
1797,2022,中2,英語,2,86.0,db,2022年度 中2 第2回
1798,2021,中1,英語,1,83.0,logpalette,2021年度 中1 第1回
1798,2021,中1,英語,2,98.0,logpalette,2021年度 中1 第2回
1798,2022,中2,英語,1,86.0,db,2022年度 中2 第1回
1798,2022,中2,英語,2,91.0,db,2022年度 中2 第2回
1799,2021,中1,英語,1,62.0,logpalette,2021年度 中1 第1回
1799,2021,中1,英語,2,83.0,logpalette,2021年度 中1 第2回
1799,2022,中2,英語,1,51.0,db,2022年度 中2 第1回
1799,2022,中2,英語,2,17.0,db,2022年度 中2 第2回
1800,2021,中1,英語,1,86.0,logpalette,2021年度 中1 第1回
1800,2021,中1,英語,2,90.0,logpalette,2021年度 中1 第2回
1800,2022,中2,英語,1,85.0,db,2022年度 中2 第1回
1800,2022,中2,英語,2,74.0,db,2022年度 中2 第2回
1801,2021,中1,英語,1,57.0,logpalette,2021年度 中1 第1回
1801,2021,中1,英語,2,83.0,logpalette,2021年度 中1 第2回
1801,2022,中2,英語,1,72.0,db,2022年度 中2 第1回
1801,2022,中2,英語,2,67.0,db,2022年度 中2 第2回
1802,2021,中1,英語,1,92.0,logpalette,2021年度 中1 第1回
1802,2021,中1,英語,2,81.0,logpalette,2021年度 中1 第2回
1802,2022,中2,英語,1,80.0,db,2022年度 中2 第1回
1802,2022,中2,英語,2,93.0,db,2022年度 中2 第2回
1803,2021,中1,英語,1,84.0,logpalette,2021年度 中1 第1回
1803,2021,中1,英語,2,92.0,logpalette,2021年度 中1 第2回
1803,2022,中2,英語,1,78.0,db,2022年度 中2 第1回
1803,2022,中2,英語,2,84.0,db,2022年度 中2 第2回
1804,2021,中1,英語,1,94.0,logpalette,2021年度 中1 第1回
1804,2021,中1,英語,2,96.0,logpalette,2021年度 中1 第2回
1804,2022,中2,英語,1,79.0,db,2022年度 中2 第1回
1804,2022,中2,英語,2,81.0,db,2022年度 中2 第2回
1805,2021,中1,英語,1,59.0,logpalette,2021年度 中1 第1回
1805,2021,中1,英語,2,62.0,logpalette,2021年度 中1 第2回
1805,2022,中2,英語,1,51.0,db,2022年度 中2 第1回
1805,2022,中2,英語,2,66.0,db,2022年度 中2 第2回
1806,2021,中1,英語,1,98.0,logpalette,2021年度 中1 第1回
1806,2021,中1,英語,2,100.0,logpalette,2021年度 中1 第2回
1806,2022,中2,英語,1,98.0,db,2022年度 中2 第1回
1806,2022,中2,英語,2,97.0,db,2022年度 中2 第2回
1807,2021,中1,英語,1,60.0,logpalette,2021年度 中1 第1回
1807,2021,中1,英語,2,79.0,logpalette,2021年度 中1 第2回
1807,2022,中2,英語,1,60.0,db,2022年度 中2 第1回
1807,2022,中2,英語,2,79.0,db,2022年度 中2 第2回
1808,2021,中1,英語,1,74.0,logpalette,2021年度 中1 第1回
1808,2021,中1,英語,2,94.0,logpalette,2021年度 中1 第2回
1808,2022,中2,英語,1,82.0,db,2022年度 中2 第1回
1808,2022,中2,英語,2,89.0,db,2022年度 中2 第2回
1809,2021,中1,英語,1,84.0,logpalette,2021年度 中1 第1回
1809,2021,中1,英語,2,99.0,logpalette,2021年度 中1 第2回
1809,2022,中2,英語,1,87.0,db,2022年度 中2 第1回
1809,2022,中2,英語,2,85.0,db,2022年度 中2 第2回
1810,2021,中1,英語,1,74.0,logpalette,2021年度 中1 第1回
1810,2021,中1,英語,2,94.0,logpalette,2021年度 中1 第2回
1810,2022,中2,英語,1,76.0,db,2022年度 中2 第1回
1810,2022,中2,英語,2,74.0,db,2022年度 中2 第2回
1811,2021,中1,英語,1,62.0,logpalette,2021年度 中1 第1回
1811,2021,中1,英語,2,87.0,logpalette,2021年度 中1 第2回
1811,2022,中2,英語,1,74.0,db,2022年度 中2 第1回
1811,2022,中2,英語,2,66.0,db,2022年度 中2 第2回
1812,2021,中1,英語,1,84.0,logpalette,2021年度 中1 第1回
1812,2021,中1,英語,2,95.0,logpalette,2021年度 中1 第2回
1812,2022,中2,英語,1,86.0,db,2022年度 中2 第1回
